2018/3/28 9:00,744
,
2018/3/28 9:01,706
,
2018/3/28 9:02,714
,
2018/3/28 9:03,688
,
2018/3/28 9:04,747
,
2018/3/28 9:05,689
,
2018/3/28 9:06,701
,
2018/3/28 9:07,728
,
2018/3/28 9:08,789
,
2018/3/28 9:09,776
,
2018/3/28 9:10,771
,
2018/3/28 9:11,815
,
2018/3/28 9:12,803
,
2018/3/28 9:13,802
,
2018/3/28 9:14,829
,
2018/3/28 9:15,766
,
2018/3/28 9:16,760
,
2018/3/28 9:17,834
,
2018/3/28 9:18,786
,
2018/3/28 9:19,701
,
2018/3/28 9:20,797
,
2018/3/28 9:21,819
,
2018/3/28 9:22,831
,
2018/3/28 9:23,816
,
2018/3/28 9:24,802
,
2018/3/28 9:25,806
,
2018/3/28 9:26,796
,
2018/3/28 9:27,833
,
2018/3/28 9:28,833
,
2018/3/28 9:29,756
,
2018/3/28 9:30,814
,
2018/3/28 9:31,906
,
2018/3/28 9:32,749
,
2018/3/28 9:33,783
,
2018/3/28 9:34,764
,
2018/3/28 9:35,710
,
2018/3/28 9:36,721
,
2018/3/28 9:37,822
,
2018/3/28 9:38,853
,
2018/3/28 9:39,784
,
2018/3/28 9:40,816
,
2018/3/28 9:41,753
,
2018/3/28 9:42,827
,
2018/3/28 9:43,756
,
2018/3/28 9:44,911
,
2018/3/28 9:45,892
,
2018/3/28 9:46,831
,
2018/3/28 9:47,796
,
2018/3/28 9:48,901
,
2018/3/28 9:49,863
,
2018/3/28 9:50,872
,
2018/3/28 9:51,886
,
2018/3/28 9:52,918
,
2018/3/28 9:53,807
,
2018/3/28 9:54,803
,
2018/3/28 9:55,853
,
2018/3/28 9:56,843
,
2018/3/28 9:57,862
,
2018/3/28 9:58,835
,
2018/3/28 9:59,859
